"Из 30 организаций, находящихся «в зоне риска», десять уже остановили работу, еще пять (АО «УК «Сила Сибири», АО «УК «Разрез Степной», АО «УК «Северный Кузбасс», АО «СУПК» и ООО «Шахта «Инская») обратились за господдержкой — большинство из них просят об отсрочках по налогам и сборам и моратории на банкротство, приводя оценку влияния на показатель EBIDTA в 2025–2030 годах при условии содействия со стороны государства:",Бизнес
"Меры, предусмотренные текущей версией антикризисной программы, которую Новак поручил разработать профильным ведомствам в конце 2024 года и обсуждаемую на недавнем совещании, включают в себя работу по этому блоку (например, ВЭБ.РФ предлагалось взять под контроль банкротства угольщиков). В частности, речь идет о формировании «специальной организации» (агентства) по оздоровлению и санации, которая под контролем государства с использованием «управленческой экспертизы» группы «Сибуглемет» (находится в периметре ВЭБ.РФ) займется реструктуризацией предприятий, включая участие в процедуре банкротства в отношении бесперспективных для оздоровления организаций, разработке и реализации проектов консервации, а также обеспечения безопасности ликвидируемых. В отношении перспективных, но испытывающих трудности угольных предприятий проведут процедуру оздоровления и санации с использованием «соответствующих финансовых инструментов». Этим поручено заняться Минэкономразвития, Минфину, Минэнерго совместно с ВЭБ.РФ.",Бизнес
"






                    Новак поручил разработать антикризисную программу для угольной отрасли
                                    


Бизнес 


















",Бизнес
"Также при участии Банка России должна быть проведена работа по «стимулированию» кредитных организаций к реструктуризации задолженности предприятий угольной отрасли и задолженности компаний, которые предоставляют первым услуги лизинга, в том числе по установлению специальных требований к кредитным организациям по неувеличению нормативов резервирования по выданным кредитам.",Бизнес
"Экономическая ситуация в угледобывающей сфере находится на «постоянном контроле» правительства, отметили в секретариате Новака. «Совместно с заинтересованными ФОИВами, угледобывающими регионами и компаниями отрасли продолжается проработка мер поддержки угольной отрасли», — добавил представитель вице-премьера. В ВЭБ.РФ РБК сказали, что говорить о возможной конфигурации такой работы «преждевременно».",Бизнес
"Сейчас в «красной зоне» находится 30 предприятий угольной отрасли, которые обеспечивают около 30 млн т добычи ежегодно (общий объем добычи угля в 2024 году составил 443,5 млн т, на экспорт было поставлено 196,2 млн т). Большинство из них, 22, расположены в Кузбассе, еще четыре — в Хакасии, одно — в Туве, два — в Ростовской области, одно — в Сахалинской области. Десять из них (девять в Кемеровской области, одно в Туве) приостановили работу по «экономическим причинам»: падение цен на уголь на мировых рынках (по данным Минэнерго, котировки энергетического угля на базисах российских портов сократились к апрелю в среднем на 25,8% по отношению к ноябрю 2024-го), рост затрат на добычу и логистику, удорожание обслуживания кредитов и лизинга, недостаток инвестиций для подготовки новых выемочных участков, их оснащения и обновления изношенного оборудования, говорится в соответствующей справке Минэнерго.",Бизнес
К остановившим работу предприятиям относятся:,Бизнес
РБК направил запросы в пресс-службу Минэкономразвития и Банка России. Минфин переадресовал запрос в Минэнерго и Минэкономразвития.,Бизнес
"Без финансовых послаблений и другой господдержки, в том числе урегулирования вопросов с дорогостоящей логистикой, угольная отрасль по итогам года может понести убытки в размере 261 млрд руб. при 129 млрд руб. годом ранее, выручка упадет до 1,5 трлн руб. с 1,8 трлн руб. в 2024-м. Среди мер необходимой поддержки — также предоставление льгот и преференций со стороны РЖД: возобновление понижающих коэффициентов 0,4 на дальность и 0,895 для энергоугля, установление 12,8-процентной скидки на перевозку в адрес портов Юга и Северо-Запада, подписание соглашения между компанией и Хакасией на гарантированный вывоз продукции на экспорт в восточном направлении. В результате предоставления отсрочек у угольщиков появится возможность использовать высвободившиеся около 45 млрд руб. на «текущие расходы, развитие и модернизацию производства, перестройку логистики».",Бизнес
"РЖД, в свою очередь, неоднократно отмечали, что скидки приведут к «непокрываемым убыткам» холдинга, что «особенно чувствительно» с учетом долговой нагрузки. Но в антикризисной программе рассматривается возможность выделения субсидий перевозчику из бюджета для компенсации выпадающих доходов, которые возникнут вследствие их применения. Как отметили в пресс-службе РЖД, «первоочередным вопросом» для компании является необходимость достижения безубыточности железнодорожных перевозок. Согласно расчетам Института экономики и развития транспорта («дочка» РЖД. — РБК), перевозки в восточном направлении угля, пользующегося различными тарифными преференциями, в период с 2014 по 2024 год привели к финансовым потерям РЖД в размере 428,3 млрд руб. (без учета убытков от перевозки порожних вагонов под уголь).",Бизнес
"






                    Эксперты оценили потери РЖД из-за угольных квот
                                    


Бизнес 


















",Бизнес
"По словам представителя Минэнерго, документ находится «в высокой степени готовности». В антикризисную программу предлагается включить различные механизмы — финансовые и административные, — которые позволят «провести оздоровление отрасли». Первый квартал завершился для десяти крупнейших угольных компаний убытком в размере 74 млрд руб. (за три месяца прошлого года чистая прибыль фиксировалась на уровне 7 млрд руб.), выручка упала на 20%, до 305 млрд руб., добыча угля составила 113 млн т, всего на 1,3% больше в сравнении с аналогичным периодом предыдущего года, следует из материалов ведомства.",Бизнес
"В нынешней «критичной для отрасли ситуации», когда экономика экспортных поставок энергетического угля из Кузбасса в среднем уходит в минус — от 2,5 тыс. до 3 тыс. руб. за тонну и 2,4–3,5 тыс. руб. за тонну коксующегося в зависимости от направлений, — любые меры поддержки «будут позитивным сигналом», считает Александр Котов, партнер NEFT Research по консалтингу. «Системные меры поддержки всех бенефициаров угольной отрасли — от государства до стивидоров с операторами полувагонов и банками — помогут угольщикам выжить, по крайней мере наиболее перспективным предприятиям, с минимальными производственными издержками по добыче, высоким экспортным качеством и коротким транспортным плечом», — добавляет эксперт. По его прогнозу, при реализации всех предлагаемых мероприятий отрасль может минимизировать убытки по итогам ближайших двух лет или даже выйти в прибыльную зону.",Бизнес
"Пессимистичнее предложенные меры поддержки оценивает Вадим Тедеев, управляющий партнер IPM Consulting: «Финансовые послабления в виде отсрочек по налогам и сборам, а также реструктуризация задолженностей потенциально могут дать угольщикам временное облегчение, но, ожидаемо, не решат фундаментальных проблем отрасли», — рассуждает он. Высвобождение 45 млрд руб. от общей задолженности в результате снижения фискальной нагрузки он называет «крайне небольшой суммой», которая скорее позволит компаниям «удержаться на плаву», чем обеспечит условия для качественного развития. По мнению эксперта, эффективность реструктуризации задолженностей и отсрочки платежей также будет зависеть от долгосрочных перспектив угольного рынка — в условиях глобального энергетического перехода и роста конкуренции с другими мировыми производителями угля отложенные платежи вряд ли уберегут от «краха в дальнейшем».",Бизнес
"«Для устойчивого функционирования в условиях глобального энергетического перехода российской угольной отрасли потребуется еще более комплексный подход к проблемам отрасли: диверсификация продуктовой линейки, снижение углеродного следа, развитие технологий глубокой переработки угля и выход на новые рынки», — полагает Тедеев.",Бизнес
"У российских автодилеров скопилось полмиллиона нераспроданных машин на конец первого квартала 2025 года. Об этом сообщил директор «Автостата» Сергей Целиков. По его словам, ситуация нисколько не изменилась по сравнению с концом года: было продано 247 тыс. единиц, а произведено и ввезено 256 тыс.",Бизнес
"«Пусть чуть-чуть ушло на экспорт, что-то встало на спецучет и еще куда там можно. В итоге — то на то и выходит. Так что, как была оценка на начало года в районе 500 тысяч, так и осталась», — написал в своем телеграм-канале Целиков.",Бизнес
"Он привел раскладку по брендам, из которой следует, что большую часть скопившихся на складах автомобилей составляют машины из КНР (300–350 тыс.). Остальные — это «российские, псевдороссийские, белорусские, псевдокорейские, глобальные альтернативные».",Бизнес
"При этом, по словам Целикова, дилеры стали лучше продавать модели 2023–2024 годов выпуска. Также у них уже появились и совсем свежие — произведенные в 2025 году.",Бизнес
"






                    Продажи подержанных машин в России «символически» сократились
                                    


Бизнес 


















",Бизнес
"Целиков привел и соотношение продаж новых автомобилей к машинам с пробегом: в первом квартале в целом по стране это 1:5. В регионах же раскладка иная. В Москве — 1:2,6, в Санкт-Петербурге — 1:2,8. Два мегаполиса являются «донорами» автомобильного «секонд-хенда» для остальной России, отмечает Целиков. Для сравнения — в республиках Северного Кавказа на один новый приходятся 9 автомобилей с пробегом, на Дальнем Востоке это соотношение уже 1:29.",Бизнес
"Украинский предприниматель Сергей Корецкий был избран председателем правления государственной нефтегазовой компании «Нафтогаз», сообщает «Укрінформ».",Бизнес
"Корецкий может официально возглавить «Нафтогаз Украины» уже с 1 мая, уточняет издание.",Бизнес
"






                    В «Нафтогазе» назвали серьезными повреждения мощностей для добычи газа
                                    


Политика 


















",Бизнес
Предприниматель родился в марте 1978 года в Луцке.,Бизнес
"С ноября 2022 года Корецкий возглавляет компании «Укрнафта» и «Укртатнафта». С 2013-го развивал сеть заправок WOG в должности СЕО. В октябре 2018-го Корецкий уволился и начал развивать собственную сеть кафе под брендом Idealist Coffee, уточнил Forbes.",Бизнес
"Ранее главой «Нафтогаза» был Алексей Чернышов. В декабре 2024 года Рада назначила его вице-премьером, министром национального единства Украины.",Бизнес
"«Нафтогаз» — крупнейшая госкомпания Украины. В 2023 году ее выручка составила 245 млрд грн, прибыль — 23,1 млрд грн.",Бизнес
"В понедельник, 28 апреля, Московский городской суд оставил без изменения решение первой инстанции об отказе бывшему старшему вице-президенту «Норникеля» Сергею Степанову в иске к компании о взыскании 780,5 млн руб. премии и компенсации морального вреда, передает корреспондент РБК. Решение первой инстанции было вынесено в ноябре 2024 года.",Бизнес
"Топ-менеджер присоединился к команде «Норникеля» в должности старшего вице-президента — производственного директора в мае 2021 года, через год после аварии на ТЭЦ в Норильске. Степанов отвечал за координацию работы горно-металлургического производства и геологоразведки в компании и производственных дочерних предприятий. Топ-менеджер контролировал разработку и реализацию стратегии развития соответствующих подразделений, реализацию отраслевой инвестиционной программы. Под его ответственностью были контроль и координация разработки и реализации экологической политики, исполнение требований законодательства в области охраны окружающей среды и промышленной безопасности.",Бизнес
"Авария на ТЭЦ-3 Норильско-Таймырской энергетической компании (НТЭК, «дочка» «Норникеля»), в результате которой из разгерметизировавшегося хранилища вылилось более 21 тыс. т дизтоплива, произошла 29 мая 2020 года. По факту произошедшего были заведены уголовные дела. Росприроднадзор оценил ущерб от аварии в 148 млрд руб. «Норникель» называл эту сумму завышенной и предлагал другую оценку — 21,4 млрд руб. В компании также отмечали, что уже вложили собственные средства в устранение последствий аварии. 5 февраля 2021 года суд обязал взыскать с «Норникеля» 146,177 млрд руб., что стало крупнейшей выплатой за ущерб экологии в российской истории. Компания не стала оспаривать решение суда. Потанин назвал решение суда уроком для «Норильского никеля» и пообещал, что компания будет серьезнее относиться к вопросам экологии и промышленной безопасности. Позднее, в феврале 2021 года, «Норникель» частично приостанавливал работу двух рудников из-за подтопления — «Октябрьского» и «Таймырского». Накануне произошла авария на Норильской обогатительной фабрике, которая принадлежит «дочке» «Норникеля», ООО «Медвежий ручей». В результате обрушения погибли трое рабочих, еще пятеро пострадали. Президент «Норникеля» Владимир Потанин назвал причиной обрушения «грубое нарушение техники безопасности».",Бизнес
"Согласно трудовому договору, топ-менеджеру полагались годовая премия в размере 100% годового оклада (около 150 млн руб.) и возможность получения бонуса до 780,5 млн руб. по итогам трех лет работы.",Бизнес
"По данным представителя «Норникеля», представленным еще в ходе первого судебного заседания, в 2021 и 2024 годах стороны подписали дополнительные соглашения к трудовому договору, которые исключили положения о стимулирующей выплате. Суд пришел к выводу, что согласно новым редакциям договора положение о премировании по итогам трех лет не предусматривалось и оснований для удовлетворения иска нет.",Бизнес
"Но истец заявил, что подписи в допсоглашениях ему не принадлежат, — и просил назначить судебную экспертизу документов. В апелляции истцом была предоставлена экспертиза, выявившая, по его словам, признаки подделки подписей и компиляции документов. Суд приобщил новые доказательства, но оставил решение первой инстанции в силе, отказав в удовлетворении жалобы.",Бизнес
"Представитель «Норникеля» заявил в суде, что премия носила негарантированный характер, а обязательства перед Степановым были выполнены «в полном объеме». По ее словам, за три года работы топ-менеджер получил более 824 млн руб., включая премии на сумму 345 млн руб. Также компания указала на нарушение Степановым условий доступа к гостайне из-за получения вида на жительство в ОАЭ. «Несмотря на обстоятельства, которые могли послужить основанием для расторжения трудового договора «по статье», договор был расторгнут по инициативе истца», — отметила представитель «Норникеля». Степанов возразил, что самостоятельно уведомил компанию за два года до окончания трудовых отношений о получении вида на жительство в дружественной стране в 2022 году и это не является нарушением трудового договора. Он подчеркнул, что, по его непроверенным данным, у ряда представителей топ-менеджмента компании есть визы и виды на жительство в недружественных странах.",Бизнес
"






                    Потанин заявил, что ключевую ставку лучше оставить, чем опять повышать
                                    


Экономика 


















",Бизнес
"Степанов настаивает, что премия в размере до 780,5 млн руб. была предусмотрена трудовым договором изначально и ему никогда не предлагали подписать отказ от нее. По словам истца, его вклад в стабилизацию работы компании после разлива топлива в Норильске в 2020 году был признан руководством компании. В протоколе о достижении трехлетних целей в части выполнения антиаварийных и экологических мероприятий показатели KPI оценивались на уровне 88%, и все сотрудники структурных подразделений, которые работали под руководством Степанова, получили соответствующие выплаты, сообщил он РБК.",Бизнес
"Тем не менее в результате разногласий из-за невыплаченной премии глава «Норникеля» Владимир Потанин сам рекомендовал Степанову обратиться в суд для объективного рассмотрения ситуации, заявил истец. «На наш взгляд, надо проверить допсоглашения на предмет фальсификации, должны назначить судебную экспертизу. Если этот документ настоящий — они [«Норникель»] правы, если фальшивый — нужно дискутировать по существу, что [из целей] выполнено, что — нет», — сообщил истец по итогам заседания, добавив, что он планирует обращаться в кассационный суд.",Бизнес
В «Норникеле» отказались от комментариев.,Бизнес
"В соответствии с уставом «Норильского никеля», размер вознаграждения и компенсаций членам правления определяется советом директоров. Вознаграждение членам правления установлено в фиксированном размере.",Бизнес
"Согласно данным «Норильского никеля», вознаграждение топ‑менеджмента компании, включая членов правления, состоит из должностного оклада и премиальной (переменной) части. Премиальная часть вознаграждения топ‑менеджмента основана на системе ключевых показателей эффективности, отражающей уровень достижения стратегических целей, зависит от результатов работы компании и определяется как финансовым показателем (EBITDA), так и нефинансовыми (производственный травматизм (вес — 10%), снижение выбросов парниковых газов (5%), ноль экологических происшествий (5%) и прочие индивидуальные показатели). В 2023 году в картах КПЭ топ‑менеджмента значительный вес — 20% — занимали показатели по промышленной безопасности, охране труда и экологии.",Бизнес
"Так, по данным компании за 2023 год, вознаграждение членов правления и президента компании составило 6,234 млрд руб., в том числе за работу в правлении — 2,5 млн руб., заработная плата — 3,131 млрд руб., премии — 3,095 млрд руб. и иные вознаграждения — 5,2 млн руб.",Бизнес
Ассоциация инфраструктурных инвесторов и кредиторов (АИИК) предложила федеральным министерствам и ведомствам внедрить механизм льготного финансирования для инфраструктурных проектов. Мера предполагает предоставление Центральным банком льготных кредитов коммерческим банкам под 4% годовых с последующим кредитованием концессионеров и частных партнеров в проектах ГЧП по ставке не более 7% годовых на 15 лет.,Бизнес
"«Программа не предполагает прямых субсидий со стороны федерального и региональных бюджетов и позволяет решить проблему недофинансирования инфраструктуры, не приводя к росту инфляции», — говорится в пояснительной записке к презентации АИИК «Финансирование инфраструктуры как механизм сдерживания инфляции» (есть у РБК). Предложение прописано в резолюции АИИК по итогам февральского форума «Инфраструктурные инициативы бизнеса», с которой также ознакомился РБК.",Бизнес
"В пояснительной записке АИИК говорится, что из-за роста стоимости заемного финансирования существует угроза остановки инфраструктурных проектов. Это повышает риски невыполнения стратегических целей по развитию инфраструктуры, в том числе заложенных в национальные проекты.",Бизнес
"ГЧП — наиболее эффективный инструмент создания инфраструктуры за счет привлечения внебюджетных инвестиций в условиях ограниченности бюджетных ресурсов, говорится в документе. «Исторически объемы внебюджетных инвестиций в проекты ГЧП составляли около 500 млрд руб. в год. С учетом того, что требуемые объемы инвестиций в инфраструктуру, вероятнее всего, не смогут быть покрыты бюджетными средствами в достаточных объемах, ожидается, что доля ГЧП в будущих проектах будет расти. По экспертной оценке, прогнозный объем внебюджетных инвестиций в инфраструктуру в рамках механизма ГЧП на горизонте десяти лет совокупно составит до 15 трлн руб.», — считают авторы документа.",Бизнес
"При этом заемное финансирование исторически занимает основную долю во внебюджетной части расходов на создание инфраструктуры. «Как правило, доля заемных средств во внебюджетном финансировании в ГЧП-проектах достаточно высока, кредиты банков составляют обычно не менее 80%, а иногда 90% и выше. При доле долга 80% от указанных выше объемов внебюджетного финансирования сумма портфеля кредитов составит до 12 трлн руб. на горизонте десяти лет. При обслуживании таких объемов по текущей рыночной стоимости финансирования около 25% годовых (при ключевой ставке Банка России 21% годовых) сумма ежегодных процентов будет на уровне 3 трлн руб.», — говорится в записке.",Бизнес
"






                    Бизнес предложил поддержать стройку изменениями контрактов и депозитами
                                    


Бизнес 


















",Бизнес
"Проекты ГЧП, как правило, предполагают перенос макроэкономических рисков на публичную сторону (федеральные или региональные власти) путем корректировки платежей из бюджета в зависимости от уровня ключевой ставки. Механизм позволяет снизить риски дефолта частной стороны, но при длительном удержании ставок на высоком уровне для компенсации финансовых расходов потребуются существенные прямые бюджетные субсидии концессионерам и частным партнерам в виде платы концедента. Основная нагрузка приходится на бюджеты регионов: на конец 2023 года доля федеральных концессионных и ГЧП-соглашений составляла менее 25% от общего объема.",Бизнес
"«Рост процентной нагрузки в основной массе случаев приводит к дополнительной бюджетной нагрузке и ввиду ограничений бюджетного финансирования приводит к риску невыполнения стратегических задач по развитию инфраструктуры. Следовательно, требуется универсальный механизм снижения процентной нагрузки на проекты ГЧП, альтернативный прямым федеральным/региональным субсидиям», — аргументируют авторы предложения.",Бизнес
"Авторы предложения считают, что льготное финансирование инфраструктуры не приведет к ускорению инфляции, а, напротив, поможет снизить ее за счет снижения инфляционных издержек. Они ссылаются на модифицированную модель межотраслевого баланса, разработанную научной группой под руководством профессора МГУ, академика РАН Александра Шананина. Согласно этим расчетам, рост монетарной инфляции от вливания денег в экономику при внедрении льготного кредитования вносит меньший вклад, чем снижение инфляционных издержек, вызванное недостатком мощности инфраструктуры.",Бизнес
"«Эффект от реализации инфраструктурных проектов наиболее существенен для первого года запуска проектов, когда инфраструктурные ограничения наиболее велики. По расчетам модели при инвестировании 700 млрд руб. с индуцированным ростом частных инвестиций в размере 2,8 трлн руб. эффект от запуска данных проектов в первый год позволит снизить инфляцию на 0,44 п.п. Для каждого последующего года инвестирования эффект от снижения инфляционных издержек уменьшается по мере устранения дефицита мощностей. Например, для третьего года снижение инфляции составит 0,1 п.п. Но с учетом вероятного опережающего роста спроса ожидается, что общий эффект от инвестиций будет дезинфляционным», — говорится в записке.",Бизнес
"Расчеты по модели межотраслевого баланса показывают, что ежегодное инвестирование через льготные кредиты 700 млрд руб. в инфраструктурные проекты суммарно снижают инфляцию на 0,8 п.п. на горизонте трех лет по сравнению со сценарием без дополнительных инвестиций, говорится в документе. Собеседник РБК, участвовавший в подготовке предложений, обращает внимание, что механизм позволит экономить средства бюджета на ту же сумму — от 700 млрд руб. ежегодно.",Бизнес
"АИИК предложила правительству, Центробанку и ВЭБ.РФ для определения объектов, которые смогут получать льготное финансирование, разработать критерии высоконадежных инфраструктурных инвестпроектов. Ассоциация предлагает выдавать льготные кредиты на финансирование таких проектов коммерческим банкам под залог прав требований по кредитным договорам. Правительству также предложено включить инфраструктурные облигации, выпущенные для финансирования высоконадежных инвестпроектов, в состав активов, разрешенных для приобретения Социальным фондом России и негосударственными пенсионными фондами, а также разработать таксономию инфраструктурных проектов, реализуемых по ГЧП, включая долгосрочные инвестпроекты. Сегодня в России действует разработанная Минэком таксономия технологического суверенитета — инструмент предполагает сниженные коэффициенты риска при финансировании коммерческими банками приоритетных проектов.",Бизнес
"






                    Бизнес заявил о риске банкротств и сокращений в дорожном строительстве
                                    


Бизнес 


















",Бизнес
"Центральному банку предложено включить инфраструктурные облигации, выпущенные под высоконадежные проекты, в свой ломбардный список для проведения с ними сделок РЕПО. Регулятору также предлагается снизить требования к банкам в части нормативов достаточности капитала и резервирования для расширения возможностей банковского сектора по финансированию инфраструктурных проектов, в том числе через механизмы концессии и ГЧП.",Бизнес
"«Мы рассчитываем, что публичное, открытое обсуждение предложений как в правительстве, Центральном банке, так и в деловом сообществе позволит Белому дому выработать решения, направленные на сохранение отрасли инфраструктурного строительства — она неизбежно будет востребована для развития инфраструктуры, когда макроэкономическая ситуация изменится. Мы также надеемся на то, что решения правительства позволят обеспечить устойчивый рост экономики страны благодаря опережающему развитию инфраструктуры там, где она в ближайшее время будет востребована», — сказала РБК Мария Ярмальчук, гендиректор АИИК.",Бизнес
